testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff
1607938096141:49ed28b6-9c1e-439a-9685-b1539b8331a0,1607938096410:f9db8fa8-0988-43ea-9011-9fcb446c6388,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096412:88ad0de1-a288-451b-a123-1dae948776e3,1607938096413:c2b69936-3ad4-4d99-9784-b66403d48029,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096413:7a671014-0ff3-4c18-984d-b721b2c7bb3a,1607938096413:40cd2e69-c90c-4ce3-a114-88abbf317e52,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096413:d4c2ccd4-090c-4b49-95f6-7dcb31868fbf,1607938096413:5e649ac6-e9cb-49bf-b65d-7d53a082d35c,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096416:17b528fb-25ff-45f5-a25a-34b70479b2f7,1607938096416:3c6edb9e-79a8-4f17-8571-2786bd042cde,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096416:282c19d4-998d-4995-97df-54e3a6415a27,1607938096416:61bde7d8-1314-4952-93ab-a4299e749dc9,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607938096416:282c19d4-998d-4995-97df-54e3a6415a27,1607938096416:61bde7d8-1314-4952-93ab-a4299e749dc9,0,True,EmptyObject,EmptyObject,clear,none,No
1607938096416:282c19d4-998d-4995-97df-54e3a6415a27,1607938096416:61bde7d8-1314-4952-93ab-a4299e749dc9,0,True,EmptyObject,EmptyObject,pop,none,No
1607938096417:93617bcd-e993-455f-bc73-9fa9987318b2,1607938096417:bb9dfb11-80a8-4b54-9b9d-fcc7336b2997,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607938096417:93617bcd-e993-455f-bc73-9fa9987318b2,1607938096417:bb9dfb11-80a8-4b54-9b9d-fcc7336b2997,0,True,EmptyObject,EmptyObject,clear,none,No
--,--,--,--,--,--,--,--,Yes
1607938096417:5afefe7d-8d25-4889-9109-67c80ed92a4e,1607938096417:36bf8add-097e-474e-a32a-5b8273c4df34,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096417:4e0abc1d-38fc-48bf-81a3-fbcf922c2e66,1607938096417:4f0216d1-9d9a-48ac-b9c2-bec928642503,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
1607938096418:150297d3-96c0-446b-b8ea-bc1a4a33fb42,1607938096418:f583b7fa-f7cc-4f07-afeb-7ddaf852fa40,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096418:201a309b-a2a1-43d4-a8f5-af6fd3e74a9a,1607938096418:65ae77c3-b83b-402b-8040-f4dd7b125d5c,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607938096418:201a309b-a2a1-43d4-a8f5-af6fd3e74a9a,1607938096418:65ae77c3-b83b-402b-8040-f4dd7b125d5c,0,True,EmptyObject,EmptyObject,clear,none,No
1607938096418:201a309b-a2a1-43d4-a8f5-af6fd3e74a9a,1607938096418:65ae77c3-b83b-402b-8040-f4dd7b125d5c,0,True,EmptyObject,EmptyObject,clear,none,No
1607938096418:201a309b-a2a1-43d4-a8f5-af6fd3e74a9a,1607938096418:65ae77c3-b83b-402b-8040-f4dd7b125d5c,0,True,EmptyObject,EmptyObject,pop,none,No
1607938096418:bc4a30eb-07f6-4c5a-a5e7-82605e53d893,1607938096418:174b6060-fe52-4ff1-9187-4d5c9e4da284,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096418:389a0804-ebdf-4166-961a-4a296fd5bd85,1607938096419:f04e0580-4464-4149-bb61-0bf90f2fa8e4,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096419:2f0fbce5-38c2-4064-8272-33e67b5da13f,1607938096419:cf079b24-64c6-434e-8835-0907a32ba950,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096419:e08bdc68-0f0b-4f11-bdd1-9448cccf1ab1,1607938096419:5d492f22-f30a-4c4e-8ef2-20bee2b36cdb,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607938096419:e08bdc68-0f0b-4f11-bdd1-9448cccf1ab1,1607938096419:5d492f22-f30a-4c4e-8ef2-20bee2b36cdb,0,True,EmptyObject,EmptyObject,clear,none,No
--,--,--,--,--,--,--,--,Yes
1607938096420:ceae4abd-5cda-44a3-b101-73553f6b4180,1607938096421:045c87ad-ecfc-46b4-8347-065db6df99e1,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096421:d7ccf9bf-2175-4666-93ca-5ad866816bab,1607938096421:49268355-8a07-4bc3-89bb-8d484c2746ee,0,True,EmptyObject,EmptyObject,CTOR,none,No
1607938096421:d7ccf9bf-2175-4666-93ca-5ad866816bab,1607938096421:49268355-8a07-4bc3-89bb-8d484c2746ee,0,True,EmptyObject,EmptyObject,clear,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096421:b8ca1804-50a5-484b-bfce-98b0069a8bf2,1607938096421:95a8f9bb-5894-4515-b728-75d8b843de86,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1607938096422:f66de70f-0d64-4000-8029-aa8046436423,1607938096422:a5f70459-adc8-4c13-856e-574d3ea03c6d,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
