testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff
1604915587411:5a061665-272b-4bb7-9a5d-9a7381a48352,1604915587620:179b8e1c-d8f3-4e79-a14d-bd96289e0120,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604915587622:bd57ab94-b6cb-494b-8988-e49de80400ae,1604915587622:bb969927-4e50-4d4b-969f-e22cc447a2f7,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604915587623:8253de42-628b-4161-91d6-317c97dd6f67,1604915587623:ad99e93a-20f0-4c44-8ba9-97ed4c06dce3,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604915587623:37d3e50f-5415-4d85-b15f-1394a6b7b3d1,1604915587623:bba86c99-5994-45ad-a9a8-8f114920e937,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604915587625:7643237d-aad5-49f1-8a4c-68192dffd530,1604915587625:d945bb74-1d5e-4533-8d57-db73e150f697,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604915587625:cff04132-958b-4ce6-83c0-98260fc3033d,1604915587625:ebad3a69-64b4-4a1f-b048-da3109822ac3,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604915587625:cff04132-958b-4ce6-83c0-98260fc3033d,1604915587625:ebad3a69-64b4-4a1f-b048-da3109822ac3,0,True,EmptyObject,EmptyObject,clear,none,No
1604915587625:cff04132-958b-4ce6-83c0-98260fc3033d,1604915587625:ebad3a69-64b4-4a1f-b048-da3109822ac3,0,True,EmptyObject,EmptyObject,pop,none,No
1604915587626:8f938ff9-d4ed-4009-bd43-072191d8e01a,1604915587626:aab1aea3-1a55-412e-a399-9ffdb5195f7d,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604915587626:8f938ff9-d4ed-4009-bd43-072191d8e01a,1604915587626:aab1aea3-1a55-412e-a399-9ffdb5195f7d,0,True,EmptyObject,EmptyObject,clear,none,No
--,--,--,--,--,--,--,--,Yes
1604915587626:17ed6f15-fad4-4633-b7a4-2d86d8533df6,1604915587626:e4ee1288-8277-4088-ba22-62db2ad75509,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604915587627:b18f2d53-1728-462c-8210-0b0c1f53e0ec,1604915587627:a3590ded-16d5-461a-bf7b-411d49c3b35c,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
1604915587627:fb8c6795-f3cb-44ef-9767-67eb2fad3f1a,1604915587627:4c17b130-72b2-44eb-91f9-31c8f1be9fbf,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604915587628:99268c1e-31a6-44ee-a583-6ad9117abfb8,1604915587628:266cfbb6-3a5d-4d1f-8602-b2b8e03b558a,0,True,EmptyObject,EmptyObject,CTOR,none,No
1604915587628:99268c1e-31a6-44ee-a583-6ad9117abfb8,1604915587628:266cfbb6-3a5d-4d1f-8602-b2b8e03b558a,0,True,EmptyObject,EmptyObject,clear,none,No
1604915587628:99268c1e-31a6-44ee-a583-6ad9117abfb8,1604915587628:266cfbb6-3a5d-4d1f-8602-b2b8e03b558a,0,True,EmptyObject,EmptyObject,clear,none,No
1604915587628:99268c1e-31a6-44ee-a583-6ad9117abfb8,1604915587628:266cfbb6-3a5d-4d1f-8602-b2b8e03b558a,0,True,EmptyObject,EmptyObject,pop,none,No
1604915587628:9f81b8c6-0e2d-4ace-9f89-3fd6446ecb18,1604915587628:ad2764b3-745b-43e5-9dc7-d79032212074,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
1604915587628:ed927366-63ad-4f98-b320-bb25bf3aadb1,1604915587628:8e8f06bf-f39f-4db5-af8a-04f05f8ed32e,0,True,EmptyObject,EmptyObject,CTOR,none,No
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
--,--,--,--,--,--,--,--,Yes
